address,balance,total_received,total_sent,n_tx,final_balance,unconfirmed_balance,final_n_tx,num_txrefs,total_confirmations,avg_tx_value,label,category
bc1qd7ata70u4egtld37edmdedpkwtf9zhlnwchcdd,0,386000,386000,2,0.0,0,2,2,190396,386000.0,1,suspicious
3Pe7gTAQ2ywgCTzPoJkZ3TPTCgeZSvk8sV,0,4683575152,4683575152,988,0.0,0,988,226,20512911,3394615.150442478,1,suspicious
bc1qyk3tavxx5yl077akhec3d45uaredtgcpa8apk0,0,3313174,3313174,2,0.0,0,2,2,183270,3313174.0,1,suspicious
bc1qu7xz4n4azymnkk2d55wmfmllz38zw7hnzm7p7a,5259386,23921694,22568583,36,1353111.0,0,135,200,9450054,366724.75,1,suspicious
bc1qehmhcpvn6r3e2xpqdpdyhckpsc2avl78yz7w5z,0,1168227,1168227,6,0.0,0,6,6,569181,389409.0,1,suspicious
181sYGmcjyPVnkTjyLKQz3cesZX3FvcqTc,0,18654522,18654522,185,0.0,0,226,200,17107513,171325.74,1,suspicious
1GV3RtXfQvzWzYXxEiSvWsAqHmgxo5hTj5,0,5122007,5122007,2,0.0,0,2,2,187868,5122007.0,1,suspicious
18z7GJZjP2eAK4M2DvmzsEAYFFndnBEi7o,0,16500908,16500908,4,0.0,0,4,6,527844,5500302.666666667,1,suspicious
1BomSNAt1SexBgjJK3fZHqygAQsJCBDa1u,0,18272605,18272605,225,0.0,0,626,200,7019352,30630.65,1,suspicious
12Zoqjw4y4biqVfzD4YzpjFtzA7zxeUg6V,0,239667219,239667219,302,0.0,0,629,200,5080650,561805.72,1,suspicious
3QEeNZczZUNqfBabgmKJG2JrpUmL2Y41WU,1945485,82847845,54887444,549,27960401.0,0,1098,200,3893668,59619.135,1,suspicious
18J7py2qV3Jc3xkn9nmnPBF7cQt966oeYM,0,126355808,126355808,239,0.0,0,1203,200,7998012,161494.045,1,suspicious
1H8jdXDitSB9MS8nHHhXuJL91kAyHdeMZu,0,1127267,1127267,10,0.0,0,10,10,953966,225453.4,1,suspicious
1G9v7bzXXmvMnZSSzvg6Q4rDtikevkgnu5,0,55405603,55405603,156,0.0,0,216,200,15596998,745772.34,1,suspicious
1EoQM1SnWH9jZdgr5bktDxbBMHDcY2ZVZ6,0,31983347,31983347,51,0.0,0,63,64,5082535,1039126.125,1,suspicious
1Hwjpm6yG5ab7dybDhBcgAaFpPg21cd7TX,0,6129131,6129131,26,0.0,0,26,26,2591388,471471.6153846154,1,suspicious
35tEV19mX3rDuAeZxhfT7H8kv2rVvJDS3H,0,9059419,9059419,58,0.0,0,58,58,5511145,312393.7586206897,1,suspicious
1KfXNJLbyUxqnXUQB6sQPGe3HPiS9ss9Mu,0,2765940,2765940,20,0.0,0,27,28,2319970,215599.57142857145,1,suspicious
bc1qhn4gnrh8t7vwysg5eszxhtj5qt0fcj8f9qk0ev,11222,2534304,2523082,12,11222.0,0,12,21,1904232,240827.90476190476,1,suspicious
1N9JQRF3WB6bK1WarnHKfdcUuF7VGd4NhH,0,2108511,2108511,20,0.0,0,22,22,2433422,195472.7272727273,1,suspicious
bc1qccdtyxpp3dmdnr0lq2s0st04q2nqeqhpflrqrr,0,896486747,896468738,929,18009.0,0,932,200,17911142,975358.915,1,suspicious
1DNW3oC2Y91Zj8bsvjUiZC4FdAMT3t6SCw,0,24639220,24639220,93,0.0,0,99,106,8980712,478968.1132075472,1,suspicious
142ngBsZwVyPLwP5Dnv6vuAa1bFEYXFU5B,0,111157,111157,2,0.0,0,2,2,194279,111157.0,1,suspicious
1Q3THF2i28uR8QEfFkkUdEkZxfrWbyRsaG,0,21799544,21799544,13,0.0,0,13,22,2043892,1981776.7272727273,1,suspicious
3LiyExjexqWs4BxWHUFVehrhr9xhFX5eWR,0,1450718,1450718,14,0.0,0,14,14,1898371,207245.42857142855,1,suspicious
16kiijE6UvNQL9gjhHSpUQCHfv9ooQ8Cuz,97310,54082434,54082434,223,0.0,0,331,200,8995339,101993.345,1,suspicious
bc1qerxgccac6fr86gtgcm2shp5jtjhwpgw79d94kz,0,33612945,33612945,113,0.0,0,113,170,16500424,395446.4117647059,1,suspicious
1BHaMCCjyxRj6HpB4UghEvGu56UApd8RYn,0,104803,104803,2,0.0,0,2,2,153832,104803.0,1,suspicious
1FVNjzJAx2sxZR88nVN1LCFuqhznBrkjUp,0,28095133,28095133,83,0.0,0,87,88,9869967,642309.5681818182,1,suspicious
1CBv8b3s4kvY7pNoDw2ZqTD2J7gtXZLN9G,235628,145426469,145190841,10,235628.0,0,10,13,1236573,22355177.692307692,1,suspicious
1GPphVvRDsePAHNQbWXreBFvKC2xUTzngJ,0,15688584,15688584,49,0.0,0,49,54,5469058,581058.6666666666,1,suspicious
3LqknU2RyLenifzqA1Y7TBhguBJWJ26JXV,126893,2065824,202028,24,1863796.0,0,77,77,4292021,99646.5844155844,1,suspicious
1HEqUX8xNyiKVAVesjqSb2BazcYpnguQVJ,0,795379084,794012267,1994,1366817.0,0,2107,200,14440910,162481.65,1,suspicious
3HoywB7GgvFWyMpkwz63gRygyqf3URbP5v,58173,11407792,10426472,27,981320.0,0,63,66,5449892,418128.8939393939,1,suspicious
1NS3JbpWM6dBjSEWtSPKGiMdmrAe2hUaW1,0,38942483,38942483,2,0.0,0,2,2,199012,38942483.0,1,suspicious
19jo2BiUc8YjYZnoAg3WaSe2yqxy1Bsgtm,0,43152514,43152514,2,0.0,0,2,2,194681,43152514.0,1,suspicious
1KTwGnM3Ke5kZFcHt8zwKE3VE2qWpdDZrh,0,231054645,231054645,46,0.0,0,46,64,14781620,7220457.65625,1,suspicious
1DSEtyFG1RjiLN8EFBB65ugbnE4NynfokV,0,31715303,31715303,3,0.0,0,3,4,943794,15857651.5,1,suspicious
1EpSDCN2t6z1XeTAH82LYh88gH73fqAA19,0,676133,676133,2,0.0,0,2,2,203390,676133.0,1,suspicious
bc1qqgeu0vlecvl78k99m56x5mufzznj9ansavn9wj,0,11579272,11579272,35,0.0,0,35,40,3570425,578963.6,1,suspicious
1Cc5SjkxeZSAqryhH2MiaRGQtCrTcmAAHj,0,8179894,0,2,8179894.0,0,3,4,331579,4089947.0,1,suspicious
1D1xKG37BHh7vPDUeY3pvyPFzQY9BdhaFT,167535,15806887,15806887,44,0.0,0,123,125,7098850,460141.256,1,suspicious
bc1qwp3mnj4ndrl8k7l3ugu4vyeukhuerr2sfvqq5t,0,5340465,5340465,12,0.0,0,18,20,1481665,618041.5,1,suspicious
1K6EWehNJWrN7SFUJ4iy9A5W9DfA6ye2WB,0,4177230,4177230,8,0.0,0,8,14,1259482,596747.1428571428,1,suspicious
bc1qt40dc4pwqvvnvm52f77q45tw6kthm523kydcr5,1483,812274,810791,9,1483.0,0,9,15,1382131,108204.33333333331,1,suspicious
3Cax4zPde4akj7Vr5qw5Pit4YBrkKB2o6r,0,8876761000,8876761000,2,0.0,0,2,2,180550,8876761000.0,1,suspicious
3Majp4kueaiTH2wihVZwymCenFNtDpozjt,0,534000000,534000000,2,0.0,0,2,2,189628,534000000.0,1,suspicious
37mxZ2sBViQVMkCEVbx5NyU9141zFkGPHz,40589223047,40589222500,0,1,40589222500.0,0,2,2,133794,20294611523.5,1,suspicious
bc1q3qn0t6zg3767gfjyuyq4stun3veurd3e8dxj9d,0,38787078,38787078,5,0.0,0,5,8,665360,9696769.5,1,suspicious
3HLnKsE26ifoVe1xX6a8zgzmMRaMBbSaah,0,21181900,21181900,79,0.0,0,91,98,11590581,458096.02040816325,1,suspicious
bc1qrceg8pgnazj2rzs58y4cyfpqh3hcm4m7cnzscr,0,17889239,17889239,44,0.0,0,50,50,4719805,750030.72,1,suspicious
bc1qnylrmpdjp2f0maa7vra2lys8xtgsd9ahfjm6e8,0,2191648,2191648,19,0.0,0,19,24,2721319,182637.33333333337,1,suspicious
bc1qh327ku9vk2k4qnkefnwtjfz7u0ptgqvgdwvg70,0,15572,15572,2,0.0,0,2,2,273276,15572.0,1,suspicious
1826qMpDGgXfgTowqUvXg6udoqTFDRJJ8W,0,190000,190000,2,0.0,0,36,36,1138029,307081.44444444444,1,suspicious
1NiyTLHihuqSUwQ5xPfbyeEApHgYoQMPRr,0,62242105,62242105,107,0.0,0,107,112,12931759,1111466.1607142857,1,suspicious
3Bk5NUksBxz4ZVMSKxiVviuHiDWwrtzbjX,0,22068626,22068626,80,0.0,0,80,80,10607292,551715.65,1,suspicious
3PzRmdVsURzmwkqF5cF3fuXVET7JaTjCD1,0,2330529095,2299621835,4754,30907260.0,0,6840,200,4891974,88263.38,1,suspicious
1FS9MBq2nMKLDq4qjiSew8NfbnQ3k9sXg3,0,523422,523422,9,0.0,0,9,10,984508,104684.4,1,suspicious
bc1qnc24309ld95mvzr8jpxjrg3cq00q0cam4q9ww2,6859,661425583,661418724,88,6859.0,0,88,175,20676186,7559110.325714285,1,suspicious
bc1qmk2hucedx2lhzc3k9uvkx8drqsatr49wuru6sx,0,1116529,1116529,17,0.0,0,17,18,1709038,124058.77777777778,1,suspicious
1E8qLXPdRHLKcDgFchDJpjNfAQc3XMLEHn,0,10398284,0,2,10398284.0,0,3,4,329983,5199142.0,1,suspicious
bc1qxlyzwzsem5dxsuv2gzjxu33qvq6mw9d0gjkxaa,0,15275673,15275673,8,0.0,0,8,14,1304622,2182239.0,1,suspicious
bc1q77wv26jljrgh3s6m4w3jgnv53g0rkn75zfugts,225887,225887,0,1,225887.0,0,1,1,94387,225887.0,1,suspicious
1GRAg1TKoWpbt9cyHHNxRxCASeCPdGHQw7,0,18307897,18307897,7,0.0,0,7,8,747683,4576974.25,1,suspicious
bc1qw68wre00guxtetkh272lzgezfd2zt6659mjlxp,0,6097237,6097237,2,0.0,0,2,2,189071,6097237.0,1,suspicious
bc1q35e4hxwtaltu3hjslwzv83jw43w6xt4rqdfdj8,0,174863499,174863499,9,0.0,0,9,14,1429958,24980499.85714286,1,suspicious
bc1qzmj4x5t3qh6djku5094hp665wy6lrnudlnyzaa,0,112997247,112997247,3,0.0,0,3,4,405156,56498623.5,1,suspicious
bc1qjsu0rjne2gemqytz88z9d2pzpfrgm9hssy3ja9,0,660291005,659478460,50,812545.0,0,97,106,7288895,14280196.490566038,1,suspicious
bc1q37mjt3a27ggt6z3lt820tzl06jpv8t8yeumjfg,0,26429815,23127848,147,3301967.0,0,163,196,17445195,269691.98979591834,1,suspicious
bc1q528p8tlc8z67ef2rdk59vnqn9lz5u6l060zvp6,0,1614274,1614274,20,0.0,0,20,24,2695809,134522.83333333334,1,suspicious
1K9PMKQPZ1zMhet9WbP2pxvU3QExYjqMmU,0,5640564,0,1,5640564.0,0,2,2,164124,5640564.0,1,suspicious
bc1qd7me2d26ahn8sp848s93hes0zcjad4vu7fvx2r,0,2080079,2080079,12,0.0,0,14,14,1216881,333787.4285714286,1,suspicious
3Abh8jvyx7sht7TP1UDizgXcSZJ6FD4CoE,0,77891585,77814688,92,76897.0,0,232,200,12372257,1233094.875,1,suspicious
bc1qg0f8exrgzdawt2cxm2tqgjx78n8emu0afua7l2,0,123120963,123120963,54,0.0,0,233,201,7089396,1767856.9004975124,1,suspicious
3Lg3JpCvTUZFHEpuDf2EFn71YCoHSgcbJS,0,1180386661,1180386661,195,0.0,0,195,200,20837422,10291782.995,1,suspicious
bc1q2eg3qj8pg4quukc72ktv2uwearggldstge0wmd,0,10952385,10952385,6,0.0,0,6,10,956272,2190477.0,1,suspicious
bc1qvh7ax62uavlgxj8lrgfazr5n0cwj3n5atlvckg,0,1499410,1499410,2,0.0,0,2,2,193541,1499410.0,1,suspicious
bc1qtd56e3tzj6detrrxjusz94caw9lshz0td4gwkh,0,1321556,1321556,2,0.0,0,2,2,193514,1321556.0,1,suspicious
bc1qthn87vhnx024z3uujwpmu0d5eha3vz7f9avpes,0,4719774,4719774,16,0.0,0,16,30,3415895,314651.6,1,suspicious
31i24iu4x7tLDGbgeV6BPZubgoMgQSdcPz,0,1170729,1170729,2,0.0,0,2,2,203339,1170729.0,1,suspicious
bc1qzrvcqv5ssw0p7gn0d26lndal95zw2xdzx0ermy,0,65906530,60345609,157,5560921.0,0,166,200,19932694,463606.28,1,suspicious
1PT84mP3xsaxN1JVbfhyoxPmzQwBX9XvgU,0,163372664,163372664,14,0.0,0,14,26,2436885,12567128.0,1,suspicious
1KFaM3xtdRV3XuwK6SeyNf1jh9yRsUSRNf,0,20892107,20892107,4,0.0,0,10,12,782143,3482517.8333333335,1,suspicious
1LU1iSL2NkQJJRt5yiQ77TFUMbqpPBs7pC,0,12680279,12680279,54,0.0,0,54,54,6095871,469639.962962963,1,suspicious
3PXi3QvURiPuz5MXtygRxne84fetuhQq5v,0,9141923,9141923,6,0.0,0,6,8,753341,2285480.75,1,suspicious
bc1qf4z779vcljawy3s5k6dk83tq58y0vxqws78ll3,0,33900932,33900932,56,0.0,0,60,112,10940330,641441.1785714285,1,suspicious
1LzggssAAtthNh2bvUkbe6ADN5EJk8i1sd,0,10170000,10170000,3,0.0,0,3,4,351616,5085000.0,1,suspicious
bc1q02h4lp4mtqys0uktn46tuhej8cduxqdu9eytnr,0,623610255,623610255,120,0.0,0,120,138,19481437,9037829.782608695,1,suspicious
bc1q8hy9rja083rztzeta3r8up82undx0ejdw8vvqd,0,401350293,401350293,18,0.0,0,18,34,3148824,23608840.76470588,1,suspicious
1LAj2BsKaniadqaXws7D5R7BHAZvNaZ14x,0,288614400,288614400,12,0.0,0,12,12,1211387,48102400.0,1,suspicious
39GdqQGtVFchdrwe5cXyKJDQXdqx65Jzbf,0,22833876386,22833876386,558,0.0,0,558,200,19405520,43812699.555,1,suspicious
3Q1V3vVjFeC3hrWBD1FPBCpCyHVeeHMrxZ,0,48771856744,48771856744,170,0.0,0,170,186,17752623,524428567.13978493,1,suspicious
16vvfcWJiVy9uXX26Ssbsn6c4JFouPPxvD,3781,17014867,16367449,33,647418.0,0,46,89,6909733,436366.6853932584,1,suspicious
1MezkhWkeumY7d88Na8iBFbUzG3Mv7ciF5,0,52746,52746,2,0.0,0,2,2,188284,52746.0,1,suspicious
1DD9n9cpvb6poX7mffP17r1tEjVEoVqGuz,3134,1508894838,1508891704,39,3134.0,0,39,77,7173462,39192033.01298701,1,suspicious
1KNvg4H1tb8CSEgw5FuAnNio5rEZVRqaFE,0,80947683,80947683,37,0.0,0,37,46,7957331,3519464.4782608696,1,suspicious
bc1qylf3jk8g6fn3299f4934thtqf867274qmql7gg,0,323684,323684,2,0.0,0,2,2,187546,323684.0,1,suspicious
1MLFPvDH3sfD7JCgmUdAt3yXWRM4EzkNT1,279666,206383097,206190216,256,192881.0,0,411,200,8188985,84183.84,1,suspicious
1484ZZehMjSCCAuxqCktq4WzQvDq4EuuzG,0,64287122,64287122,20,0.0,0,20,42,3945371,3061291.523809524,1,suspicious
3G937QH6KV7GV3ngkK42r7QJe545Rz1tqH,0,4000105567,3999659270,4130,446297.0,0,5190,200,2936984,898685.53,1,suspicious
1GKC74p2EkuUmrRFwnjCLFViKv2fr3GsSS,0,607067,607067,6,0.0,0,10,10,809210,138098.2,1,suspicious
18Zs1evrnszVmK5qknkw8Epp3b6rf7gXrw,0,1231014,1231014,40,0.0,0,113,134,5494318,60550.64179104478,1,suspicious
bc1qer44gwmm0zls6yxmpfpmuna6dppdpqjhtvdvfp,0,4626529,4626529,2,0.0,0,2,2,189539,4626529.0,1,suspicious
3FC9f9p6hgkraFvJ8GPsxDkGq1QT5P6KbK,0,2730950,2624801,19,106149.0,0,20,20,2298836,273095.0,1,suspicious
bc1qza9wzg94lgk2s7fnmn44mzkyxe3hee35f8g6c3qj9mc6z2krtjcsr434ep,0,1888198,1888198,8,0.0,0,8,8,775250,472049.5,1,suspicious
1Gwi1qDhjFbtjV5d83BnxBHdBmyH2WH8A6,0,405185,405185,2,0.0,0,2,2,227896,405185.0,1,suspicious
34AuXKpaMKpH9iFsszq4PpmDaxwJM4rt2T,0,173177,173177,2,0.0,0,2,2,187114,173177.0,1,suspicious
1D5YTbzs4DR6fiDD3rTPXpjdFX3mWR41Qy,0,13243740,13243740,172,0.0,0,321,200,9712539,87124.59,1,suspicious
12V1vgmqFhmjKBGjfbAFP4Xf9UMovgeSjj,0,18373629,18373629,5,0.0,0,5,6,560907,6124543.0,1,suspicious
1Hx9GJEHfA8BUh9MczmmyxXhX9gtpzfvQ4,0,4926276,0,1,4926276.0,0,2,2,162187,4926276.0,1,suspicious
38g6R5GyA7LaJjgj9p8wzK29pBMycPLgzh,0,13640000,13640000,2,0.0,0,2,2,189154,13640000.0,1,suspicious
1AagZhwyDr1ZLZmKSXYoXKrDFTRvVqG5nT,0,40295310,40295310,16,0.0,0,18,32,2856766,2519917.5,1,suspicious
bc1qd4g5tvnhsu9q4lqsktmq8z4vdcxf9vv90036hp,3367,449262,445895,5,3367.0,0,5,9,909522,99461.88888888888,1,suspicious
1ACNNRL53rmqE8p8zXw5URGvQFx1WRRczA,0,94203436,94203436,119,0.0,0,141,146,13497186,1389397.1095890412,1,suspicious
3C7GTzCAw3X8ebqTwpcwzzv73zQDswjkTT,0,2727200,2727200,2,0.0,0,2,2,186859,2727200.0,1,suspicious
1E9HLKeMaDGjg1ER1uaC2sV62q2YntuMJp,0,5592416,5592416,86,0.0,0,108,114,8475438,186483.19298245615,1,suspicious
17mWyVDRs6W6Kc1Lq6EpAsBPTGwFV5mg4J,0,1750000,1750000,2,0.0,0,2,2,188302,1750000.0,1,suspicious
1964nr1e5YNQKeiJaqrPWgW4ka5eEFZJmf,0,5228476,0,1,5228476.0,0,2,2,164751,5228476.0,1,suspicious
14xSn3BRAgcTSBeqqh8DcJEPhjUv7irdVJ,0,398992283,398992283,1539,0.0,0,1898,200,5004724,132174.85,1,suspicious
1H6D54oncwxrzyD2gShm5qyb39v4CNsjw8,0,358277934,356596842,343,1681092.0,0,400,200,16084906,1404579.66,1,suspicious
bc1qus98rxdnlpmgn45jmsqtj5uqr3fvglg0cs7pk0,0,5782780,5782780,14,0.0,0,14,26,2960880,444829.2307692307,1,suspicious
3KtVDfnofo5UP8LRT88WwZQQvi8HAQ9JxD,0,429765618,429765618,123,0.0,0,131,132,14701087,6574904.666666667,1,suspicious
1HFuJskEvFtDobBpnz6kd8WsUUGEjF9phU,0,333952913,333952913,235,0.0,0,314,200,17442661,1130431.74,1,suspicious
157VaLTsXDMgkgFuVkGqUCDr5Ta5jAYzm5,0,2845068,2845068,11,0.0,0,11,20,1867519,284506.8,1,suspicious
1QKerutuQb57T2iYGYCQHD7QokwwaGV52s,0,201374,201374,2,0.0,0,2,2,187354,201374.0,1,suspicious
bc1q285gdlnetg325lnf88nqwy7rnsvuww5347aw8x,0,3463820,3463820,4,0.0,0,4,6,558429,1154606.6666666667,1,suspicious
1J7RYCYp8D7zYoAAR4HQDXujaRU6D9tDbf,0,5410180,5410180,3,0.0,0,3,4,363458,2705090.0,1,suspicious
bc1qmug2uq09kqjk4kp0zz7h4qffcvzznfg0r7vjd0,0,16184165,16184165,4,0.0,0,4,6,561498,5394721.666666667,1,suspicious
bc1qh0nx38uqqjzstw6hpd6zd0t62nf63gyuasrxy9,91166,35490590,35399424,17,91166.0,0,17,25,2325493,2835600.56,1,suspicious
bc1qeqv6se0trvj4wzaxsah9nspc74lnh8l5h5vx3w,0,1108886,1108886,7,0.0,0,7,12,1885457,184814.33333333337,1,suspicious
3KrGCdaspnjUGwPdEhyZ2zGB8t6nEvnkTD,0,6084000,6084000,8,0.0,0,16,16,994280,1838592.125,1,suspicious
bc1qfcwapkld7e0tle6nwj3sezm3p5lnt2dkzfh448,0,18037408,18037408,12,0.0,0,12,20,1851540,1803740.8,1,suspicious
1CueQVsw3f4RMTcEC4RQa8zHNPiQHYsKdz,0,2916980,2916980,23,0.0,0,23,24,2346359,243081.66666666663,1,suspicious
16XaqwGPCU2EEGKXVKR83hzbCUY4qNZdPC,0,57929508,57731249,181,198259.0,0,254,200,14943143,693037.02,1,suspicious
15coH9iEq62Z6JkQ1291EfeJWSH4XEXD6h,1872,1872,0,1,1872.0,0,1,1,93535,1872.0,1,suspicious
bc1q9ewhd2u0sh5trxkk83yg2eyk9nw23cmp6n44p2,0,14509790,14496705,43,13085.0,0,87,164,13742358,339987.8658536585,1,suspicious
13p37AaaLJY1MAnryshkeWrEjK3uXofMqH,0,1577975,1577975,2,0.0,0,2,2,163392,1577975.0,1,suspicious
1L3R6RzT74vSyyvcfoRLUSaW8jcm6sY2TB,0,74182191,74182191,135,0.0,0,135,140,13886672,1059745.5857142855,1,suspicious
bc1q9906n2a7y80xjk45yns9yzernr43w573ktce8u,0,13600386,13600386,14,0.0,0,14,26,2428537,1046183.5384615384,1,suspicious
1PgtfLDXsKPoRsVcsfbt6sksXfMED5Jgup,0,346692403,346692403,494,0.0,0,494,200,16706888,826079.13,1,suspicious
3EmxvkiGy1DUYaQ15WmQiVdAQ2T9T9m4qs,483615,4541543,3379707,28,1161836.0,0,90,90,5046514,166241.1,1,suspicious
1CNuVD3mP3SiT1h2S459w29H1NjnUnXsPc,0,117439707,117439707,361,0.0,0,530,200,9448005,296219.465,1,suspicious
bc1qrrnpyfaeq7xqeqxqnl6j0erzkhtjtja593aae9,0,3831045,3831045,9,0.0,0,9,16,1479030,478880.625,1,suspicious
16QRRfcbSqrDH3qyVR8PpQMfZ61mfPuJT3,0,8774784,8774784,58,0.0,0,69,72,5942128,307013.55555555556,1,suspicious
bc1qf3dfp3rzrkq3gf7yqy2dzd9k0n28l9h9wj945u,0,0,0,0,0.0,0,2,2,126291,483067.0,1,suspicious
369VrqFGzmbCYc9j5QXxndT3moh1Xo1uXx,0,4147142,3983460,28,163682.0,0,34,34,3055376,313764.17647058825,1,suspicious
bc1qscep4nswwczspf5ncpht3mpp3n75cmkjcfa3xk,0,35861439,35857012,55,4427.0,0,56,102,8790720,703165.4705882353,1,suspicious
3BLSrwJBncCztiw9XYbbV4B6kmVJmXhvat,0,65950916,65950916,150,0.0,0,150,172,16625260,766871.1162790698,1,suspicious
12nfX8zLMGV9BaZ5F7zqBDFj7NPY98kQgd,0,281431,281431,2,0.0,0,2,2,217462,281431.0,1,suspicious
16rAiW13XhmeodCqBeCBkgTy6yY3kNc35Z,0,255171425,255171425,880,0.0,0,882,200,19382422,333611.2,1,suspicious
1F3sRtShXiTFcfgTyGyBjnh79svibVbMgE,1000,3233610,3233610,18,0.0,0,19,21,2599741,308010.4761904762,1,suspicious
3PUuVwkMU4NLQaVEmczXhzsGt92Qh7k12k,866898,23295458,10408652,116,12886806.0,0,210,200,12813094,198861.34,1,suspicious
16arpnDvYPuY83s4MePqE3R4Mg2hAeQdhN,0,5106599,5106599,24,0.0,0,24,26,2958893,392815.3076923077,1,suspicious
bc1qjuuv6qczm5jmh2xu4qusjg4lr9lramtpmqw606,0,149749646,149749646,57,0.0,0,68,92,8305470,3295489.9565217393,1,suspicious
bc1qg0r2pj04qjuwa09xkr4fvqfl5mc6pnwyva5w62,0,3033000,3033000,6,0.0,0,6,6,676564,1011000.0,1,suspicious
37kfpPvxC1C5sqZeyGzTxyGkyiM8LU6wer,0,371869185,356918335,93,14950850.0,0,144,144,12011487,5640041.944444444,1,suspicious
bc1qg3s77e085sa7cp75xzwq6dz9kucxu4zwvn9k43,0,6724411,6724411,3,0.0,0,3,4,373498,3362205.5,1,suspicious
17uHKCWeRBuGEYw2ujLDZna3b7sfxwT2ij,0,6520099,6520099,2,0.0,0,2,2,183155,6520099.0,1,suspicious
19BwQq4LxmwfbKa9gQvsexouBcbgQuvW8k,0,9948272,0,4,9948272.0,0,5,8,659138,2487068.0,1,suspicious
1PRRyaqsRENEGjj9CtNeAJnqcQAYHzuPzr,0,10419356,10419356,10,0.0,0,10,10,865099,2083871.2,1,suspicious
bc1qs4pnd39fzkj9hwud2rma8g4lcye5cx7cwk0mah,0,1053063303,1053063303,45,0.0,0,49,86,7989956,26364605.744186047,1,suspicious
1Pv1cvnWNmU5BKaixa2XXnUSQDqjSFcKg4,0,8016025,0,4,8016025.0,0,5,8,649489,2004006.25,1,suspicious
3NNpKHLdfqX8r7dYVpykFoTyop8z4A4acG,0,5588174,5588174,47,0.0,0,47,92,8598734,121482.04347826086,1,suspicious
1NUfV2V6c7GQ2E6RhDqqHwC751VMxMb6bE,0,22458748,22458748,13,0.0,0,13,24,2233106,1871562.3333333333,1,suspicious
3HP6FAY1sUznqUqzuTdr2gRZJr7gWfrDLa,0,5123538,0,12,5123538.0,0,24,24,1576627,426961.5,1,suspicious
bc1qzaxgvm8ul6f0xa75qzh7sldte6ynf93na9vfs3,2780,232971236,232947734,175,23502.0,0,210,200,17266734,2014920.65,1,suspicious
1HqFsYyA468XdxKoMzjbme6VC7eKtHMtKs,0,12133859,12133859,18,0.0,0,18,18,3364325,1348206.5555555555,1,suspicious
bc1q2uzaq5puclwdku00k2cmjmnwrxxxws3hpqzk9y,0,3863549,3863549,5,0.0,0,5,8,743841,965887.25,1,suspicious
1HGFswazLzpGDjtZgwTbhpZ1FsKxaQuFh,0,6900000,6900000,2,0.0,0,2,2,185075,6900000.0,1,suspicious
1DaREfWVGxBFY7XyhrQqpEQC8aqJyjRZyU,0,12910522,12910522,3,0.0,0,3,4,372937,6455261.0,1,suspicious
bc1qd5puaquepvygpsxeg77a6jqmn6ceu9775mtmhf,0,37169838,37169838,5,0.0,0,5,6,586582,12389946.0,1,suspicious
bc1qtphwv49xxvq522a5gglnlaupuuy488keyc0ccz,0,3417287,3417287,2,0.0,0,2,2,196170,3417287.0,1,suspicious
146cpJmiGRvGRpeRTkxfRCZdZjdqYoBPkn,0,21472401,21472401,41,0.0,0,290,202,5889014,750584.6237623763,1,suspicious
17KmVSSPh3prDAgag9pWokCKp417khXugW,0,21982862,21982862,6,0.0,0,6,8,734960,5495715.5,1,suspicious
3Dq8qwCv5MCndDyfvoh95E4AzWs1y9Rq3n,0,3877145223,3877043827,1244,101396.0,0,1331,201,14132887,1469244.2139303482,1,suspicious
bc1pdtazrs8vmqf7u9h6z6jj0lpnhtekwn9st5nmnyn89zqhj33n4wastp5kaa,0,1236525195,1236525195,37,0.0,0,37,66,6076617,37470460.45454545,1,suspicious
1KSsDvwHLxUDJRfk7uoveiNyoKcpdjqAjA,0,15640004,15640004,3,0.0,0,3,4,371594,7820002.0,1,suspicious
bc1qs4ppzl5wvhtz8gn30mehdk8nad47fjemxc34ht,31196,121712,65145,4,56567.0,0,5,7,708609,34792.0,1,suspicious
18uXKNfvts4TzZFGbzWKYHMCbEzfXSm8g1,0,407845961,407752102,808,93859.0,0,810,200,20431313,930843.56,1,suspicious
1qiua14J2UveEWHKSrytrnVC6QNAomv5Y,0,4948196,0,1,4948196.0,0,2,2,162024,4948196.0,1,suspicious
bc1qj04qck8uwxevwfcfh3h6w3xzpf64yhu9yv6vl0,203150,83282019,83279219,140,2800.0,0,205,200,14718909,761835.71,1,suspicious
bc1q9vg6u48stqe8av7crm6ey8aqzcvnleef0hqx6g,0,6726251,6726251,77,0.0,0,77,80,7409783,168156.275,1,suspicious
bc1q57cqq2wvgew8qhylck2a46xsnd9d8uwp72xxzz,0,4905495,65778,30,4839717.0,0,69,120,8435100,134348.71666666667,1,suspicious
1FJ9NB4zCb4GPKmbU2aTtStPyY8JqGhJF5,8661,38449462,38440801,12,8661.0,0,12,23,3734257,3343054.913043478,1,suspicious
bc1qrtjz5v2e3hls7yla2zfr0zmequk9xlys38kc2k,6598,6598,0,1,6598.0,0,3,3,201924,134199.33333333334,1,suspicious
bc1q5g4svrqwp9qsrn2er45pffsxu8j3tfcu43m98q,0,514331661,504664863,692,9666798.0,0,696,200,17513054,985692.75,1,suspicious
15kFikBgpgWPtS8yyvEXnewt5cQxDfSKev,0,22608036,22608036,105,0.0,0,231,200,15509954,338581.72,1,suspicious
